user_id,country,plan,tenure_days,total_minutes_90d,avg_minutes_per_session_90d,sessions_90d,mobile_share_90d,avg_completion_90d,titles_started_90d,distinct_titles_90d,sessions_7d,sessions_14d,sessions_30d,recency_days,top_genre_90d,churn_probability,label
1315,CA,basic,130,1160.0,61.05263157894737,19,1.0,0.5401020871001748,32,32,0.0,0.0,0.0,36,Comedy,0.8185049929480076,1
4166,US,standard,213,1081.0,67.5625,16,0.625,0.5470852721502732,18,18,0.0,0.0,1.0,18,Romance,0.8184482544566639,1
2084,CA,basic,259,1077.0,48.95454545454545,22,0.7727272727272727,0.5829912010067563,31,31,0.0,0.0,0.0,55,Sci-Fi,0.8184243662263395,1
127,CA,basic,225,1841.0,59.38709677419355,31,0.6774193548387096,0.5508455459013428,47,45,0.0,0.0,0.0,51,Drama,0.8183091904271637,1
3055,AU,premium,273,16107.0,61.95,260,0.7461538461538462,0.5246110398663,344,288,13.0,21.0,51.0,1,Romance,0.8182779880898104,1
3066,US,premium,163,646.0,58.72727272727273,11,0.8181818181818182,0.48956127028243507,16,16,0.0,0.0,1.0,20,Romance,0.8181284227128206,1
3058,US,standard,310,4996.0,58.77647058823529,85,0.8,0.4919283169077534,125,114,0.0,0.0,1.0,29,Comedy,0.8180784872617929,1
3639,CA,standard,92,269.0,53.8,5,0.6,0.5653599684387862,7,7,0.0,0.0,0.0,65,Documentary,0.8178939162367631,1
3489,US,premium,399,15602.0,61.425196850393704,254,0.7559055118110236,0.5084014693868066,359,290,17.0,33.0,67.0,0,Comedy,0.8178718387396104,1
121,CA,standard,109,1691.0,51.24242424242424,33,0.6666666666666666,0.45161972585911697,53,52,0.0,0.0,3.0,27,Documentary,0.8177569715701865,1
1879,CA,basic,391,789.0,56.357142857142854,14,0.7857142857142857,0.48122579620355527,26,25,0.0,0.0,1.0,26,Drama,0.8177086359140171,1
500,US,basic,241,8366.0,64.35384615384615,130,0.7307692307692307,0.5518793423178988,200,178,5.0,13.0,31.0,1,Kids,0.8176148876953875,1
4594,AU,standard,138,4668.0,63.945205479452056,73,0.6575342465753424,0.5309390255007372,125,108,0.0,1.0,8.0,8,Action,0.8175664096349033,1
4215,CA,basic,276,9806.0,63.675324675324674,154,0.6948051948051948,0.5127216536565312,244,215,0.0,0.0,1.0,21,Documentary,0.8175454372496683,1
870,CA,standard,349,911.0,65.07142857142857,14,0.8571428571428571,0.46783603127455436,15,15,0.0,0.0,0.0,54,Documentary,0.8174869522715138,1
1182,CA,standard,322,1636.0,68.16666666666667,24,0.7916666666666666,0.5555802938176745,43,43,0.0,0.0,0.0,64,Sci-Fi,0.817459876277483,1
3250,AU,premium,106,7606.0,75.3069306930693,101,0.693069306930693,0.5221669770387412,156,142,0.0,0.0,0.0,54,Action,0.8173747478811779,1
4695,US,basic,203,5931.0,68.96511627906976,86,0.7558139534883721,0.529289621437615,144,130,0.0,0.0,0.0,50,Kids,0.8171956873156058,1
347,AU,basic,182,665.0,73.88888888888889,9,0.6666666666666666,0.4562296291507829,10,10,0.0,0.0,0.0,61,Kids,0.8171803415398708,1
2561,IN,standard,196,2414.0,67.05555555555556,36,0.7777777777777778,0.551745097552909,61,60,0.0,0.0,1.0,18,Sci-Fi,0.81704626313787,1
1862,CA,standard,290,2934.0,62.42553191489362,47,0.7021276595744681,0.5243637949133684,73,70,0.0,0.0,0.0,46,Sci-Fi,0.8169791317572113,1
1153,US,standard,347,2617.0,60.86046511627907,43,0.7441860465116279,0.5088393098625092,77,74,0.0,0.0,0.0,55,Sci-Fi,0.8168850855945441,1
198,US,premium,404,4072.0,56.55555555555556,72,0.7222222222222222,0.48469078878620997,104,98,0.0,0.0,4.0,24,Kids,0.8168628689653051,1
1328,AU,standard,345,1691.0,67.64,25,0.88,0.5474831008902697,38,37,0.0,0.0,0.0,59,Drama,0.8168393904863445,1
1543,AU,basic,139,10812.0,57.51063829787234,188,0.7127659574468085,0.5434803427848321,289,236,0.0,1.0,1.0,11,Comedy,0.8166783938523184,1
40,UK,premium,168,4886.0,67.86111111111111,72,0.8333333333333334,0.47757839720575485,105,101,7.0,9.0,20.0,0,Comedy,0.816646696832643,1
3771,AU,basic,93,4299.0,58.89041095890411,73,0.7397260273972602,0.5272374811389137,99,86,0.0,0.0,1.0,29,Crime,0.816512571523838,1
2269,UK,premium,155,2259.0,66.44117647058823,34,0.7352941176470589,0.5213513692738224,50,47,0.0,0.0,0.0,43,Drama,0.8164351508755479,1
1313,US,basic,151,1950.0,60.9375,32,0.78125,0.4959986432677634,46,45,0.0,0.0,0.0,45,Documentary,0.8163844503627108,1
3018,US,standard,188,2579.0,61.404761904761905,42,0.6666666666666666,0.46184744734229266,64,64,0.0,0.0,0.0,40,Kids,0.8163182833882513,1
2333,CA,standard,357,1293.0,71.83333333333333,18,0.7777777777777778,0.4855471638075333,28,27,0.0,0.0,0.0,68,Documentary,0.8162957311495022,1
2688,US,premium,110,5158.0,57.95505617977528,89,0.7865168539325843,0.506674401638826,150,135,0.0,0.0,0.0,65,Crime,0.816251935028695,1
2349,US,standard,285,492.0,61.5,8,0.875,0.5095617575786989,6,6,0.0,0.0,0.0,49,Sci-Fi,0.816249257705938,1
3171,UK,standard,434,914.0,70.3076923076923,13,0.9230769230769231,0.5369052378801917,21,21,0.0,0.0,0.0,56,Action,0.8162373445513751,0
3904,UK,standard,376,6564.0,68.375,96,0.7083333333333334,0.5536164629160626,153,142,0.0,0.0,0.0,41,Documentary,0.8161886637593256,1
616,US,premium,393,4643.0,67.28985507246377,69,0.7971014492753623,0.5224148190661376,93,88,0.0,0.0,1.0,21,Sci-Fi,0.8161761662218392,1
4362,US,standard,266,1242.0,65.36842105263158,19,0.7368421052631579,0.45545567226785194,27,27,0.0,0.0,0.0,52,Documentary,0.8160828930785594,1
1308,CA,standard,331,2600.0,56.52173913043478,46,0.8478260869565217,0.47496655673327043,66,64,0.0,0.0,0.0,42,Action,0.8160717709876144,1
4765,CA,premium,364,1447.0,76.15789473684211,19,0.9473684210526315,0.4578575702501594,31,30,0.0,0.0,1.0,24,Sci-Fi,0.8159826951661499,1
2511,US,standard,114,275.0,45.833333333333336,6,0.5,0.6638953164826891,14,14,0.0,1.0,1.0,13,Crime,0.8159092241291787,1
3139,CA,standard,450,850.0,65.38461538461539,13,0.6153846153846154,0.5677782344594624,16,16,0.0,0.0,1.0,29,Documentary,0.8156756954341643,1
2322,US,basic,97,1767.0,70.68,25,0.76,0.5079971783602755,32,32,0.0,0.0,0.0,36,Romance,0.8156388666786405,1
1093,AU,basic,251,3619.0,62.39655172413793,58,0.7931034482758621,0.522300713566005,90,82,0.0,0.0,0.0,39,Documentary,0.8154516158794227,1
1880,US,standard,216,3692.0,58.6031746031746,63,0.7777777777777778,0.4662486281376912,86,79,0.0,0.0,0.0,48,Kids,0.8153531443844765,1
4292,IN,standard,394,1327.0,57.69565217391305,23,0.6521739130434783,0.5187615878362092,45,44,0.0,0.0,0.0,64,Comedy,0.8152986682234763,1
1789,CA,basic,161,1731.0,64.11111111111111,27,0.7777777777777778,0.448572878689855,44,44,0.0,0.0,1.0,30,Kids,0.8151067851179142,1
2860,CA,standard,442,1663.0,61.592592592592595,27,0.7407407407407407,0.479573888061145,36,36,0.0,0.0,0.0,37,Sci-Fi,0.8149532345144196,1
1348,US,basic,310,1537.0,54.892857142857146,28,0.8571428571428571,0.5902308760038851,39,37,0.0,0.0,1.0,28,Documentary,0.8148565784301474,1
1804,CA,basic,353,911.0,65.07142857142857,14,0.6428571428571429,0.45125015567431465,24,22,0.0,0.0,1.0,25,Sci-Fi,0.8148329260207455,1
3166,UK,premium,329,1731.0,55.83870967741935,31,0.8387096774193549,0.5608019118230998,48,46,0.0,0.0,0.0,51,Action,0.8148077708909883,1
4459,US,premium,159,1775.0,68.26923076923077,26,0.7307692307692307,0.5359012579036307,22,22,1.0,1.0,1.0,6,Romance,0.8146256437168806,1
739,UK,basic,272,5129.0,62.548780487804876,82,0.8170731707317073,0.5128462042960811,127,119,3.0,5.0,17.0,2,Crime,0.8146209082229287,1
2120,US,premium,290,6296.0,61.72549019607843,102,0.7745098039215687,0.49234665722435406,149,134,0.0,0.0,0.0,61,Crime,0.8144529415486282,1
2597,US,basic,388,3278.0,65.56,50,0.72,0.4618765438963218,67,63,0.0,0.0,0.0,44,Kids,0.8143540280895163,1
1423,US,standard,264,707.0,44.1875,16,0.875,0.526812250164179,21,21,0.0,0.0,0.0,64,Romance,0.8142486824824487,1
1645,CA,basic,327,4689.0,63.36486486486486,74,0.7432432432432432,0.45347725663581906,115,109,0.0,0.0,0.0,40,Comedy,0.8142128323944251,1
3452,US,premium,451,1846.0,71.0,26,0.7307692307692307,0.4891149270876315,43,42,0.0,0.0,0.0,62,Comedy,0.8140827676824982,1
926,US,basic,134,2416.0,58.926829268292686,41,0.6585365853658537,0.48548503051498704,69,66,0.0,0.0,0.0,43,Kids,0.8140454303157175,1
247,CA,premium,346,1200.0,63.1578947368421,19,0.8421052631578947,0.43173380727791516,35,34,0.0,0.0,0.0,63,Romance,0.8140012000728087,1
1097,CA,basic,236,5004.0,57.51724137931034,87,0.7816091954022989,0.4658050129590597,130,124,0.0,0.0,3.0,20,Romance,0.8139391935679867,1
511,US,standard,241,2390.0,59.75,40,0.725,0.5998818347717954,53,52,0.0,0.0,2.0,19,Kids,0.8138148640133733,1
4054,CA,standard,279,962.0,50.63157894736842,19,0.8421052631578947,0.484662120637968,29,29,0.0,0.0,0.0,65,Documentary,0.8136142402356796,1
2088,US,premium,352,2631.0,59.79545454545455,44,0.6818181818181818,0.5450091775819247,69,68,0.0,0.0,0.0,60,Kids,0.8136084906957329,1
1752,US,standard,233,920.0,65.71428571428571,14,0.7142857142857143,0.4760871561747399,17,17,0.0,0.0,0.0,48,Documentary,0.8135548314494607,1
3970,UK,standard,445,2472.0,72.70588235294117,34,0.8529411764705882,0.5201630112589212,46,44,0.0,0.0,0.0,32,Documentary,0.8135035642856941,1
3266,CA,standard,433,2914.0,59.46938775510204,49,0.7346938775510204,0.4970297112088711,75,72,0.0,0.0,0.0,46,Romance,0.8134861210102013,1
469,US,standard,203,2372.0,65.88888888888889,36,0.75,0.43939636019315004,64,62,0.0,0.0,0.0,35,Sci-Fi,0.8134659746555287,1
2293,CA,standard,252,1841.0,70.8076923076923,26,0.6923076923076923,0.5219808595008946,36,35,0.0,0.0,0.0,34,Documentary,0.8132909643845324,1
686,UK,premium,126,1030.0,64.375,16,0.6875,0.5870925190859069,24,23,0.0,0.0,0.0,50,Kids,0.8132478222681637,0
1620,IN,standard,195,313.0,62.6,5,0.4,0.4362927661907254,7,7,0.0,0.0,0.0,56,Comedy,0.8132187906127941,1
1715,AU,basic,173,5796.0,61.01052631578948,95,0.6736842105263158,0.4939379612172881,141,132,0.0,0.0,0.0,59,Documentary,0.8129627631790919,1
1094,IN,premium,398,1279.0,67.3157894736842,19,0.631578947368421,0.5331811833243221,26,26,0.0,0.0,0.0,34,Crime,0.8128012572690129,0
1063,CA,standard,297,2754.0,62.59090909090909,44,0.7272727272727273,0.4752661858151789,72,69,0.0,0.0,0.0,43,Drama,0.812758591758436,1
932,CA,standard,373,4118.0,66.41935483870968,62,0.7258064516129032,0.5209511452953051,102,97,0.0,0.0,0.0,42,Documentary,0.8127286314773408,1
4221,US,standard,398,785.0,56.07142857142857,14,0.8571428571428571,0.4949373846192076,22,22,0.0,0.0,0.0,66,Action,0.8122850070993783,1
1658,US,standard,360,1825.0,60.833333333333336,30,0.7,0.5436892206694018,36,36,0.0,0.0,2.0,15,Comedy,0.8122632044536923,1
1691,CA,standard,261,4027.0,61.015151515151516,66,0.8333333333333334,0.5405157841844955,117,113,0.0,0.0,0.0,61,Sci-Fi,0.8120471676613897,1
360,CA,standard,227,3208.0,66.83333333333333,48,0.6875,0.5058847311849191,63,61,0.0,1.0,6.0,11,Action,0.8118408402747771,1
1868,CA,standard,359,1256.0,69.77777777777777,18,0.6666666666666666,0.43819474219782045,20,20,0.0,0.0,0.0,45,Crime,0.8118236942886369,1
2116,CA,premium,295,2112.0,57.08108108108108,37,0.8378378378378378,0.5077004427485493,45,44,0.0,0.0,1.0,30,Drama,0.8117316289033942,1
411,US,standard,149,1547.0,67.26086956521739,23,0.6521739130434783,0.5473050544629675,37,37,3.0,5.0,7.0,0,Sci-Fi,0.8117087852525802,1
3167,US,premium,170,1046.0,58.111111111111114,18,0.6666666666666666,0.5274253568174069,27,26,0.0,0.0,0.0,31,Kids,0.8117018929624243,1
54,AU,standard,419,1329.0,66.45,20,0.8,0.49458910582852655,27,27,0.0,3.0,6.0,9,Sci-Fi,0.811635911714936,1
2466,CA,basic,334,2858.0,58.326530612244895,49,0.8163265306122449,0.48741771303072523,87,82,0.0,0.0,0.0,32,Romance,0.8116112693060304,1
3778,US,standard,342,2164.0,60.111111111111114,36,0.8333333333333334,0.5829238071730001,58,57,0.0,0.0,0.0,46,Action,0.8115700465669624,1
258,UK,premium,119,1178.0,58.9,20,0.85,0.5337410471465229,29,27,0.0,0.0,0.0,52,Comedy,0.811513723023091,1
111,US,premium,367,4978.0,66.37333333333333,75,0.7333333333333333,0.5188418720819934,124,117,0.0,0.0,0.0,41,Action,0.8114720243236015,1
3426,US,standard,446,220.0,55.0,4,1.0,0.12941176470588237,2,2,0.0,0.0,0.0,65,Romance,0.8114263992177412,1
3084,CA,premium,445,4599.0,67.63235294117646,68,0.7794117647058824,0.5398603674683805,93,83,0.0,0.0,0.0,54,Romance,0.8111686602262183,1
2576,CA,standard,442,2088.0,63.27272727272727,33,0.7878787878787878,0.5020364814110657,49,47,0.0,0.0,0.0,65,Romance,0.8111401621837458,1
3793,CA,standard,259,2746.0,62.40909090909091,44,0.7727272727272727,0.5230875918875135,62,60,0.0,0.0,0.0,52,Comedy,0.8110605060722403,1
2698,US,standard,313,260.0,52.0,5,0.4,0.5033545986177564,5,5,0.0,0.0,0.0,67,Romance,0.8110548570446245,1
3556,AU,premium,396,2996.0,65.1304347826087,46,0.8043478260869565,0.5622736946453346,59,56,0.0,0.0,0.0,61,Comedy,0.8109786838237496,1
2302,UK,standard,358,1047.0,58.166666666666664,18,0.6666666666666666,0.43343184119795575,30,30,0.0,0.0,3.0,15,Drama,0.8107905436042354,1
92,AU,standard,345,6017.0,63.33684210526316,95,0.6842105263157895,0.5433641655557547,146,132,11.0,15.0,31.0,3,Crime,0.8107861558833559,1
4903,US,standard,99,709.0,50.642857142857146,14,0.7142857142857143,0.44508336345170235,15,15,0.0,0.0,0.0,62,Action,0.8107293532108162,1
3193,CA,basic,453,2607.0,65.175,40,0.75,0.5078727611600766,60,58,0.0,0.0,0.0,50,Sci-Fi,0.8106763944652892,1
4858,CA,standard,234,4411.0,55.1375,80,0.8375,0.5329428393450706,132,121,1.0,1.0,1.0,7,Sci-Fi,0.8105596110128057,1
3873,CA,premium,264,10005.0,61.75925925925926,162,0.7777777777777778,0.5540297720099158,238,207,7.0,18.0,45.0,1,Sci-Fi,0.8105113457610755,1
1484,US,standard,151,2231.0,55.775,40,0.75,0.5010232680998782,52,49,4.0,5.0,11.0,2,Kids,0.8104304087093617,1
1130,IN,standard,216,763.0,58.69230769230769,13,0.7692307692307693,0.47326129123553295,21,21,0.0,0.0,0.0,64,Comedy,0.810389360543487,1
1078,US,basic,400,9641.0,59.51234567901235,162,0.7530864197530864,0.5258537871109532,239,205,0.0,0.0,2.0,25,Romance,0.8103325239890639,1
3690,AU,premium,361,2734.0,59.43478260869565,46,0.8260869565217391,0.47405128958807824,56,56,0.0,0.0,0.0,38,Kids,0.8102246724421516,1
1346,US,standard,140,1814.0,56.6875,32,0.65625,0.4836204126366892,45,43,0.0,0.0,0.0,49,Sci-Fi,0.8101774744684789,0
3345,CA,standard,299,3649.0,70.17307692307692,52,0.7115384615384616,0.5790414878411473,80,78,0.0,0.0,5.0,21,Drama,0.8101084528309617,1
255,IN,standard,142,4784.0,62.94736842105263,76,0.6842105263157895,0.5218771434283529,98,92,5.0,11.0,22.0,0,Documentary,0.8099809595527467,1
190,IN,standard,269,5781.0,65.69318181818181,88,0.8522727272727273,0.4914405015368555,130,123,0.0,0.0,0.0,35,Crime,0.809886172452777,1
2270,UK,premium,131,1383.0,57.625,24,0.75,0.4927726798305481,35,35,0.0,0.0,0.0,65,Romance,0.8097452032408524,1
4854,US,premium,128,3019.0,62.895833333333336,48,0.6666666666666666,0.4992380192437453,68,67,0.0,0.0,0.0,51,Sci-Fi,0.8095933971626829,1
4355,CA,standard,353,442.0,55.25,8,0.75,0.4999897186147185,10,10,0.0,0.0,0.0,63,Comedy,0.8095509243009567,1
1507,US,standard,293,667.0,55.583333333333336,12,0.8333333333333334,0.515739321814509,20,20,0.0,0.0,0.0,51,Documentary,0.8094264941190578,1
4716,AU,premium,440,1563.0,60.11538461538461,26,0.8461538461538461,0.44625095828998596,36,35,1.0,1.0,1.0,6,Romance,0.8093354772377407,1
3195,AU,basic,249,1010.0,59.411764705882355,17,0.9411764705882353,0.4397519897697501,23,21,0.0,0.0,0.0,35,Romance,0.8092466867478154,1
4654,US,standard,203,1531.0,58.88461538461539,26,0.9230769230769231,0.4958568127331116,41,40,0.0,0.0,0.0,33,Kids,0.8091653851273936,1
2257,CA,standard,134,874.0,72.83333333333333,12,1.0,0.5708349520034411,13,13,0.0,0.0,0.0,55,Drama,0.8090631535917384,1
1060,CA,premium,148,3463.0,55.854838709677416,62,0.7096774193548387,0.5083887880286908,88,84,0.0,1.0,7.0,9,Drama,0.809030833086586,1
1728,CA,standard,147,4598.0,58.94871794871795,78,0.7564102564102564,0.5152951673193823,118,110,0.0,0.0,1.0,25,Documentary,0.8089563319767544,1
2473,US,basic,332,2290.0,60.26315789473684,38,0.7368421052631579,0.48153259568383067,42,41,0.0,0.0,1.0,25,Kids,0.8080391285966151,1
2832,CA,basic,198,2029.0,63.40625,32,0.875,0.4800766715385404,45,45,0.0,0.0,2.0,20,Romance,0.8079835901251272,1
50,CA,basic,328,2931.0,58.62,50,0.8,0.5102135661517209,73,68,8.0,12.0,18.0,0,Sci-Fi,0.8079323698191837,1
1591,AU,standard,187,2118.0,68.3225806451613,31,0.7741935483870968,0.5474033281296278,50,49,0.0,0.0,0.0,48,Action,0.8079317952794628,1
4335,UK,basic,309,1802.0,54.60606060606061,33,0.696969696969697,0.4238031459278759,53,52,0.0,0.0,0.0,51,Romance,0.8079273041869214,1
3450,US,basic,398,4098.0,62.09090909090909,66,0.7878787878787878,0.4797193317563988,84,83,0.0,0.0,2.0,15,Romance,0.8079086828466562,1
1824,CA,standard,193,1655.0,61.2962962962963,27,0.8148148148148148,0.47748369162872994,47,47,0.0,0.0,0.0,64,Kids,0.8077875011909641,1
4739,UK,standard,326,156.0,52.0,3,0.6666666666666666,0.5819405385534419,6,6,0.0,0.0,0.0,39,Kids,0.8077819694622228,1
2651,AU,premium,138,1550.0,59.61538461538461,26,0.6538461538461539,0.521393297354082,44,43,0.0,2.0,4.0,8,Kids,0.8076123475323034,1
4349,US,standard,442,477.0,59.625,8,0.875,0.5076365118100336,14,13,1.0,1.0,1.0,6,Comedy,0.8075201213476286,1
304,US,standard,416,1712.0,55.225806451612904,31,0.7419354838709677,0.44885287738591617,50,48,0.0,0.0,0.0,43,Documentary,0.8074224910923572,1
4000,AU,premium,259,492.0,82.0,6,0.8333333333333334,0.6613479546127311,12,12,0.0,0.0,0.0,50,Action,0.8073297375343642,1
3294,US,basic,316,586.0,65.11111111111111,9,0.7777777777777778,0.571156856491529,11,11,0.0,0.0,1.0,18,Sci-Fi,0.8072306465194619,1
2250,AU,premium,429,3574.0,59.56666666666667,60,0.7166666666666667,0.46343354779938545,94,86,0.0,0.0,0.0,39,Action,0.8071854761155794,1
4848,US,standard,432,391.0,97.75,4,0.75,0.5279528487336126,7,7,0.0,0.0,1.0,26,Sci-Fi,0.8071449954597743,1
2308,CA,premium,329,1562.0,55.785714285714285,28,0.6785714285714286,0.5272406609749422,38,38,0.0,0.0,4.0,15,Comedy,0.8071292855724507,1
605,CA,premium,451,770.0,70.0,11,1.0,0.49691464434595706,14,13,0.0,0.0,0.0,32,Crime,0.8071219590379802,1
23,CA,basic,180,5690.0,66.16279069767442,86,0.7093023255813954,0.5527744618488285,141,132,3.0,6.0,16.0,0,Documentary,0.8070381491886636,1
4111,CA,standard,155,3669.0,62.186440677966104,59,0.7288135593220338,0.5087208089993502,102,96,0.0,1.0,5.0,9,Comedy,0.806876850383524,1
3469,US,standard,229,2223.0,58.5,38,0.7368421052631579,0.5555446645377322,56,53,0.0,1.0,1.0,14,Action,0.8066591364413443,1
3430,US,standard,325,3266.0,61.62264150943396,53,0.6981132075471698,0.4742513995848202,81,75,0.0,0.0,4.0,22,Documentary,0.8066583281809397,1
3548,US,standard,279,1701.0,68.04,25,0.68,0.5477376500471037,29,29,0.0,0.0,1.0,26,Kids,0.8066515718126602,1
1855,US,standard,297,526.0,65.75,8,0.625,0.4046461420511699,14,14,0.0,0.0,0.0,60,Kids,0.8066027659170946,1
2245,UK,standard,153,483.0,69.0,7,0.7142857142857143,0.4834024922025548,9,9,0.0,0.0,1.0,22,Romance,0.8065041035940226,1
2960,UK,basic,435,1151.0,52.31818181818182,22,0.7272727272727273,0.5854944148014222,29,28,1.0,1.0,2.0,0,Drama,0.8063642373871387,1
3644,US,premium,421,854.0,71.16666666666667,12,0.5833333333333334,0.6379530515123604,14,13,0.0,0.0,1.0,25,Crime,0.8062918278487379,1
986,CA,basic,266,6192.0,58.97142857142857,105,0.7428571428571429,0.5227068858288728,162,145,0.0,0.0,0.0,49,Romance,0.8062386750174126,1
1077,CA,basic,163,3120.0,63.673469387755105,49,0.8163265306122449,0.536909614166855,74,68,0.0,0.0,0.0,32,Documentary,0.8061853280619182,0
2644,CA,basic,97,459.0,57.375,8,0.625,0.4847121459194072,14,14,0.0,0.0,0.0,56,Romance,0.8061648557162455,0
4993,IN,premium,176,19227.0,63.45544554455446,303,0.7623762376237624,0.5277448464748082,421,325,30.0,44.0,101.0,0,Comedy,0.8061190890886413,1
2145,US,basic,358,927.0,61.8,15,0.8666666666666667,0.5774880433516788,19,19,0.0,0.0,0.0,48,Sci-Fi,0.8059317327072635,1
3752,US,basic,190,882.0,67.84615384615384,13,0.9230769230769231,0.5303263006105503,22,22,0.0,0.0,1.0,30,Romance,0.8059072121278835,1
3353,US,standard,336,2626.0,64.04878048780488,41,0.7560975609756098,0.47085179151302603,61,57,0.0,0.0,0.0,56,Drama,0.8057851400236913,1
4922,UK,standard,332,1639.0,60.7037037037037,27,0.8518518518518519,0.42021800784396185,40,40,0.0,0.0,0.0,34,Kids,0.8056504528493906,1
1479,IN,basic,356,3207.0,62.88235294117647,51,0.7254901960784313,0.5389805307568685,69,63,0.0,0.0,0.0,66,Kids,0.8055882910634514,1
4004,CA,premium,348,774.0,70.36363636363636,11,0.7272727272727273,0.52531305698222,12,12,0.0,0.0,1.0,16,Documentary,0.8055529699714209,1
3781,IN,standard,295,3951.0,57.26086956521739,69,0.8260869565217391,0.5656093221806534,96,92,0.0,1.0,9.0,14,Romance,0.8054634501084272,1
2975,US,standard,435,15297.0,62.692622950819676,244,0.7213114754098361,0.5316593769714888,354,292,0.0,0.0,6.0,18,Documentary,0.8052622205277187,1
235,UK,standard,208,3627.0,60.45,60,0.7,0.5340372094381625,97,92,1.0,2.0,12.0,1,Comedy,0.8052285065723128,1
2347,UK,standard,140,1780.0,61.37931034482759,29,0.6551724137931034,0.5329030733849079,45,44,0.0,0.0,0.0,50,Crime,0.8051900027941694,0
2665,US,basic,241,1436.0,62.43478260869565,23,0.8260869565217391,0.5102416898107506,44,43,0.0,0.0,4.0,19,Comedy,0.8051600853966465,1
2934,CA,basic,165,1270.0,63.5,20,0.7,0.46428531682195306,33,32,0.0,0.0,1.0,30,Comedy,0.8046746474797357,1
1361,CA,basic,332,1429.0,57.16,25,0.64,0.5893007773963639,42,41,0.0,0.0,1.0,22,Kids,0.8046719906398482,1
4942,US,standard,208,5563.0,63.94252873563219,87,0.7241379310344828,0.5329054810227297,124,115,0.0,6.0,13.0,11,Drama,0.8045722713913178,1
553,US,basic,213,1410.0,58.75,24,0.8333333333333334,0.4770295473997276,45,44,0.0,0.0,0.0,60,Documentary,0.8045701408818362,1
1882,IN,premium,336,3892.0,64.86666666666666,60,0.7833333333333333,0.47857143216841724,93,89,0.0,0.0,1.0,29,Sci-Fi,0.8045431529610894,1
2754,US,basic,164,1058.0,58.77777777777778,18,0.5555555555555556,0.5839013439799037,26,26,1.0,1.0,3.0,0,Kids,0.8044527663687283,1
1981,CA,standard,361,2248.0,66.11764705882354,34,0.7647058823529411,0.5107021160829927,43,42,0.0,0.0,4.0,19,Comedy,0.8043487631807159,1
4366,US,premium,297,673.0,61.18181818181818,11,1.0,0.5114679762297081,21,20,0.0,0.0,0.0,39,Documentary,0.8043410843563887,1
4072,CA,basic,339,1207.0,71.0,17,0.7058823529411765,0.4782660695238567,29,28,0.0,0.0,0.0,63,Comedy,0.8038445955020472,1
1410,CA,standard,228,1108.0,69.25,16,0.6875,0.45139964998296084,24,24,0.0,0.0,0.0,60,Documentary,0.8038378577844244,1
2099,US,standard,215,5385.0,63.35294117647059,85,0.7294117647058823,0.5482647633369522,121,105,0.0,0.0,0.0,34,Documentary,0.8037491645205294,1
2962,CA,standard,216,715.0,59.583333333333336,12,0.75,0.36398882074445205,25,25,0.0,0.0,1.0,24,Drama,0.8037376659380787,1
4828,AU,basic,370,729.0,56.07692307692308,13,0.7692307692307693,0.6127937179256664,16,16,0.0,0.0,0.0,49,Sci-Fi,0.8037278595945805,1
2602,IN,basic,328,1979.0,76.11538461538461,26,0.6923076923076923,0.5397707115516547,43,41,0.0,0.0,0.0,56,Drama,0.8035030764274905,1
4973,CA,premium,237,1811.0,60.36666666666667,30,0.6666666666666666,0.535337643873345,35,35,0.0,0.0,0.0,55,Kids,0.8031377190463072,1
2471,IN,standard,422,5911.0,59.707070707070706,99,0.7272727272727273,0.4718048919267075,158,144,0.0,0.0,0.0,50,Kids,0.8030484252631727,1
2614,US,basic,433,1869.0,62.3,30,0.8,0.506181527076988,45,43,0.0,0.0,0.0,56,Comedy,0.8028568831907971,1
4506,CA,basic,347,3079.0,64.14583333333333,48,0.7291666666666666,0.45106484038626515,51,51,0.0,2.0,8.0,11,Romance,0.8028511236287825,1
357,US,standard,373,1114.0,65.52941176470588,17,0.7058823529411765,0.5140824026261415,26,25,0.0,0.0,1.0,17,Kids,0.8028417505401545,1
310,AU,standard,346,718.0,71.8,10,0.7,0.5293290170052831,9,9,0.0,0.0,0.0,66,Action,0.8027667755359852,1
2886,AU,premium,234,5253.0,61.08139534883721,86,0.7790697674418605,0.5322515954556909,142,128,0.0,0.0,0.0,55,Kids,0.8027156536243605,1
4131,CA,basic,194,544.0,49.45454545454545,11,0.6363636363636364,0.5741879517308374,11,11,0.0,0.0,0.0,64,Sci-Fi,0.8026926015056602,1
1081,CA,basic,158,243.0,40.5,6,0.8333333333333334,0.5077797463006174,9,9,0.0,0.0,0.0,41,Romance,0.8025913823474959,1
2582,UK,basic,369,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,9999,Unknown,0.8024267355236213,1
759,US,basic,287,3288.0,53.90163934426229,61,0.6885245901639344,0.4908243767787502,92,89,0.0,1.0,1.0,14,Kids,0.8023153761897756,1
2447,US,standard,172,6030.0,64.14893617021276,94,0.7659574468085106,0.5383579827763503,123,115,0.0,0.0,1.0,18,Crime,0.8022720262662612,1
3389,US,basic,445,1234.0,64.94736842105263,19,0.5789473684210527,0.4863152092986221,29,29,0.0,0.0,0.0,57,Comedy,0.8022230215071315,1
